symbol,base,quote,exchange,type,active
ANKR/BNB,ANKR,BNB,binance,spot,False
ANKR/BTC,ANKR,BTC,binance,spot,False
ANKR/USDT,ANKR,USDT,binance,spot,True
ANKR/TUSD,ANKR,TUSD,binance,spot,False
ANKR/PAX,ANKR,PAX,binance,spot,False
ANKR/USDC,ANKR,USDC,binance,spot,False
ONT/PAX,ONT,PAX,binance,spot,False
ONT/USDC,ONT,USDC,binance,spot,True
WIN/BNB,WIN,BNB,binance,spot,False
WIN/BTC,WIN,BTC,binance,spot,False
WIN/USDT,WIN,USDT,binance,spot,True
WIN/USDC,WIN,USDC,binance,spot,False
COS/BNB,COS,BNB,binance,spot,False
COS/BTC,COS,BTC,binance,spot,False
COS/USDT,COS,USDT,binance,spot,True
TUSDB/TUSD,TUSDB,TUSD,binance,spot,False
NPXS/USDT,NPXS,USDT,binance,spot,False
NPXS/USDC,NPXS,USDC,binance,spot,False
COCOS/BNB,COCOS,BNB,binance,spot,False
COCOS/BTC,COCOS,BTC,binance,spot,False
COCOS/USDT,COCOS,USDT,binance,spot,False
MTL/USDT,MTL,USDT,binance,spot,True
TOMO/BNB,TOMO,BNB,binance,spot,False
TOMO/BTC,TOMO,BTC,binance,spot,False
TOMO/USDT,TOMO,USDT,binance,spot,False
TOMO/USDC,TOMO,USDC,binance,spot,False
PERL/BNB,PERL,BNB,binance,spot,False
PERL/BTC,PERL,BTC,binance,spot,False
PERL/USDC,PERL,USDC,binance,spot,False
PERL/USDT,PERL,USDT,binance,spot,False
DENT/USDT,DENT,USDT,binance,spot,True
MFT/USDT,MFT,USDT,binance,spot,False
KEY/USDT,KEY,USDT,binance,spot,False
STORM/USDT,STORM,USDT,binance,spot,False
DOCK/USDT,DOCK,USDT,binance,spot,False
WAN/USDT,WAN,USDT,binance,spot,True
FUN/USDT,FUN,USDT,binance,spot,True
CVC/USDT,CVC,USDT,binance,spot,True
BTT/TRX,BTT,TRX,binance,spot,False
WIN/TRX,WIN,TRX,binance,spot,True
CHZ/BNB,CHZ,BNB,binance,spot,False
CHZ/BTC,CHZ,BTC,binance,spot,True
CHZ/USDT,CHZ,USDT,binance,spot,True
BAND/BNB,BAND,BNB,binance,spot,False
BAND/BTC,BAND,BTC,binance,spot,True
BAND/USDT,BAND,USDT,binance,spot,True
BNB/BUSD,BNB,BUSD,binance,spot,False
BTC/BUSD,BTC,BUSD,binance,spot,False
BUSD/USDT,BUSD,USDT,binance,spot,False
BEAM/BNB,BEAM,BNB,binance,spot,False
BEAM/BTC,BEAM,BTC,binance,spot,False
BEAM/USDT,BEAM,USDT,binance,spot,False
XTZ/BNB,XTZ,BNB,binance,spot,False
XTZ/BTC,XTZ,BTC,binance,spot,True
XTZ/USDT,XTZ,USDT,binance,spot,True
REN/USDT,REN,USDT,binance,spot,False
RVN/USDT,RVN,USDT,binance,spot,True
HC/USDT,HC,USDT,binance,spot,False
HBAR/BNB,HBAR,BNB,binance,spot,True
HBAR/BTC,HBAR,BTC,binance,spot,True
HBAR/USDT,HBAR,USDT,binance,spot,True
NKN/BNB,NKN,BNB,binance,spot,False
NKN/BTC,NKN,BTC,binance,spot,False
NKN/USDT,NKN,USDT,binance,spot,False
XRP/BUSD,XRP,BUSD,binance,spot,False
ETH/BUSD,ETH,BUSD,binance,spot,False
BCHABC/BUSD,BCHABC,BUSD,binance,spot,False
LTC/BUSD,LTC,BUSD,binance,spot,False
LINK/BUSD,LINK,BUSD,binance,spot,False
ETC/BUSD,ETC,BUSD,binance,spot,False
STX/BNB,STX,BNB,binance,spot,False
STX/BTC,STX,BTC,binance,spot,True
STX/USDT,STX,USDT,binance,spot,True
KAVA/BNB,KAVA,BNB,binance,spot,False
KAVA/BTC,KAVA,BTC,binance,spot,True
KAVA/USDT,KAVA,USDT,binance,spot,True
BUSD/NGN,BUSD,NGN,binance,spot,False
BNB/NGN,BNB,NGN,binance,spot,False
BTC/NGN,BTC,NGN,binance,spot,False
ARPA/BNB,ARPA,BNB,binance,spot,False
ARPA/BTC,ARPA,BTC,binance,spot,False
ARPA/USDT,ARPA,USDT,binance,spot,True
TRX/BUSD,TRX,BUSD,binance,spot,False
EOS/BUSD,EOS,BUSD,binance,spot,False
IOTX/USDT,IOTX,USDT,binance,spot,True
RLC/USDT,RLC,USDT,binance,spot,True
MCO/USDT,MCO,USDT,binance,spot,False
XLM/BUSD,XLM,BUSD,binance,spot,False
ADA/BUSD,ADA,BUSD,binance,spot,False
CTXC/BNB,CTXC,BNB,binance,spot,False
CTXC/BTC,CTXC,BTC,binance,spot,False
CTXC/USDT,CTXC,USDT,binance,spot,False
BCH/BNB,BCH,BNB,binance,spot,True
BCH/BTC,BCH,BTC,binance,spot,True
BCH/USDT,BCH,USDT,binance,spot,True
BCH/USDC,BCH,USDC,binance,spot,True
BCH/TUSD,BCH,TUSD,binance,spot,False
BCH/PAX,BCH,PAX,binance,spot,False
BCH/BUSD,BCH,BUSD,binance,spot,False
BTC/RUB,BTC,RUB,binance,spot,False
ETH/RUB,ETH,RUB,binance,spot,False
XRP/RUB,XRP,RUB,binance,spot,False
BNB/RUB,BNB,RUB,binance,spot,False
TROY/BNB,TROY,BNB,binance,spot,False
TROY/BTC,TROY,BTC,binance,spot,False
TROY/USDT,TROY,USDT,binance,spot,False
BUSD/RUB,BUSD,RUB,binance,spot,False
QTUM/BUSD,QTUM,BUSD,binance,spot,False
VET/BUSD,VET,BUSD,binance,spot,False
VITE/BNB,VITE,BNB,binance,spot,False
VITE/BTC,VITE,BTC,binance,spot,False
VITE/USDT,VITE,USDT,binance,spot,False
FTT/BNB,FTT,BNB,binance,spot,False
FTT/BTC,FTT,BTC,binance,spot,False
FTT/USDT,FTT,USDT,binance,spot,True
BTC/TRY,BTC,TRY,binance,spot,True
BNB/TRY,BNB,TRY,binance,spot,True
BUSD/TRY,BUSD,TRY,binance,spot,False
ETH/TRY,ETH,TRY,binance,spot,True
XRP/TRY,XRP,TRY,binance,spot,True
USDT/TRY,USDT,TRY,binance,spot,True
USDT/RUB,USDT,RUB,binance,spot,False
BTC/EUR,BTC,EUR,binance,spot,True
ETH/EUR,ETH,EUR,binance,spot,True
BNB/EUR,BNB,EUR,binance,spot,True
XRP/EUR,XRP,EUR,binance,spot,True
EUR/BUSD,EUR,BUSD,binance,spot,False
EUR/USDT,EUR,USDT,binance,spot,True
OGN/BNB,OGN,BNB,binance,spot,False
OGN/BTC,OGN,BTC,binance,spot,False
OGN/USDT,OGN,USDT,binance,spot,True
DREP/BNB,DREP,BNB,binance,spot,False
DREP/BTC,DREP,BTC,binance,spot,False
DREP/USDT,DREP,USDT,binance,spot,False
BULL/USDT,BULL,USDT,binance,spot,False
BULL/BUSD,BULL,BUSD,binance,spot,False
BEAR/USDT,BEAR,USDT,binance,spot,False
BEAR/BUSD,BEAR,BUSD,binance,spot,False
ETHBULL/USDT,ETHBULL,USDT,binance,spot,False
ETHBULL/BUSD,ETHBULL,BUSD,binance,spot,False
ETHBEAR/USDT,ETHBEAR,USDT,binance,spot,False
ETHBEAR/BUSD,ETHBEAR,BUSD,binance,spot,False
TCT/BNB,TCT,BNB,binance,spot,False
TCT/BTC,TCT,BTC,binance,spot,False
TCT/USDT,TCT,USDT,binance,spot,False
WRX/BNB,WRX,BNB,binance,spot,False
WRX/BTC,WRX,BTC,binance,spot,False
WRX/USDT,WRX,USDT,binance,spot,False
ICX/BUSD,ICX,BUSD,binance,spot,False
BTS/USDT,BTS,USDT,binance,spot,False
BTS/BUSD,BTS,BUSD,binance,spot,False
LSK/USDT,LSK,USDT,binance,spot,True
BNT/USDT,BNT,USDT,binance,spot,True
BNT/BUSD,BNT,BUSD,binance,spot,False
LTO/BNB,LTO,BNB,binance,spot,False
LTO/BTC,LTO,BTC,binance,spot,False
LTO/USDT,LTO,USDT,binance,spot,False
ATOM/BUSD,ATOM,BUSD,binance,spot,False
DASH/BUSD,DASH,BUSD,binance,spot,False
NEO/BUSD,NEO,BUSD,binance,spot,False
WAVES/BUSD,WAVES,BUSD,binance,spot,False
XTZ/BUSD,XTZ,BUSD,binance,spot,False
EOSBULL/USDT,EOSBULL,USDT,binance,spot,False
EOSBULL/BUSD,EOSBULL,BUSD,binance,spot,False
EOSBEAR/USDT,EOSBEAR,USDT,binance,spot,False
EOSBEAR/BUSD,EOSBEAR,BUSD,binance,spot,False
XRPBULL/USDT,XRPBULL,USDT,binance,spot,False
XRPBULL/BUSD,XRPBULL,BUSD,binance,spot,False
XRPBEAR/USDT,XRPBEAR,USDT,binance,spot,False
XRPBEAR/BUSD,XRPBEAR,BUSD,binance,spot,False
BAT/BUSD,BAT,BUSD,binance,spot,False
ENJ/BUSD,ENJ,BUSD,binance,spot,False
NANO/BUSD,NANO,BUSD,binance,spot,False
ONT/BUSD,ONT,BUSD,binance,spot,False
RVN/BUSD,RVN,BUSD,binance,spot,False
STRAT/BUSD,STRAT,BUSD,binance,spot,False
STRAT/BNB,STRAT,BNB,binance,spot,False
STRAT/USDT,STRAT,USDT,binance,spot,False
AION/BUSD,AION,BUSD,binance,spot,False
AION/USDT,AION,USDT,binance,spot,False
MBL/BNB,MBL,BNB,binance,spot,False
MBL/BTC,MBL,BTC,binance,spot,False
MBL/USDT,MBL,USDT,binance,spot,True
COTI/BNB,COTI,BNB,binance,spot,False
COTI/BTC,COTI,BTC,binance,spot,False
COTI/USDT,COTI,USDT,binance,spot,True
ALGO/BUSD,ALGO,BUSD,binance,spot,False
BTT/BUSD,BTT,BUSD,binance,spot,False
TOMO/BUSD,TOMO,BUSD,binance,spot,False
XMR/BUSD,XMR,BUSD,binance,spot,False
ZEC/BUSD,ZEC,BUSD,binance,spot,False
BNBBULL/USDT,BNBBULL,USDT,binance,spot,False
BNBBULL/BUSD,BNBBULL,BUSD,binance,spot,False
BNBBEAR/USDT,BNBBEAR,USDT,binance,spot,False
BNBBEAR/BUSD,BNBBEAR,BUSD,binance,spot,False
STPT/BNB,STPT,BNB,binance,spot,False
STPT/BTC,STPT,BTC,binance,spot,False
STPT/USDT,STPT,USDT,binance,spot,False
BTC/ZAR,BTC,ZAR,binance,spot,False
ETH/ZAR,ETH,ZAR,binance,spot,False
BNB/ZAR,BNB,ZAR,binance,spot,False
USDT/ZAR,USDT,ZAR,binance,spot,True
BUSD/ZAR,BUSD,ZAR,binance,spot,False
BTC/BKRW,BTC,BKRW,binance,spot,False
ETH/BKRW,ETH,BKRW,binance,spot,False
BNB/BKRW,BNB,BKRW,binance,spot,False
WTC/USDT,WTC,USDT,binance,spot,False
DATA/BUSD,DATA,BUSD,binance,spot,False
DATA/USDT,DATA,USDT,binance,spot,False
XZC/USDT,XZC,USDT,binance,spot,False
SOL/BNB,SOL,BNB,binance,spot,True
SOL/BTC,SOL,BTC,binance,spot,True
SOL/USDT,SOL,USDT,binance,spot,True
SOL/BUSD,SOL,BUSD,binance,spot,False
BTC/IDRT,BTC,IDRT,binance,spot,False
BNB/IDRT,BNB,IDRT,binance,spot,False
USDT/IDRT,USDT,IDRT,binance,spot,False
BUSD/IDRT,BUSD,IDRT,binance,spot,False
CTSI/BTC,CTSI,BTC,binance,spot,True
CTSI/USDT,CTSI,USDT,binance,spot,True
CTSI/BNB,CTSI,BNB,binance,spot,False
CTSI/BUSD,CTSI,BUSD,binance,spot,False
HIVE/BNB,HIVE,BNB,binance,spot,False
HIVE/BTC,HIVE,BTC,binance,spot,False
HIVE/USDT,HIVE,USDT,binance,spot,True
CHR/BNB,CHR,BNB,binance,spot,False
CHR/BTC,CHR,BTC,binance,spot,False
CHR/USDT,CHR,USDT,binance,spot,True
BTCUP/USDT,BTCUP,USDT,binance,spot,False
BTCDOWN/USDT,BTCDOWN,USDT,binance,spot,False
GXS/USDT,GXS,USDT,binance,spot,False
ARDR/USDT,ARDR,USDT,binance,spot,True
ERD/BUSD,ERD,BUSD,binance,spot,False
LEND/USDT,LEND,USDT,binance,spot,False
HBAR/BUSD,HBAR,BUSD,binance,spot,False
MATIC/BUSD,MATIC,BUSD,binance,spot,False
WRX/BUSD,WRX,BUSD,binance,spot,False
ZIL/BUSD,ZIL,BUSD,binance,spot,False
MDT/BNB,MDT,BNB,binance,spot,False
MDT/BTC,MDT,BTC,binance,spot,False
MDT/USDT,MDT,USDT,binance,spot,True
STMX/BTC,STMX,BTC,binance,spot,False
STMX/ETH,STMX,ETH,binance,spot,False
STMX/USDT,STMX,USDT,binance,spot,False
KNC/BUSD,KNC,BUSD,binance,spot,False
KNC/USDT,KNC,USDT,binance,spot,True
REP/BUSD,REP,BUSD,binance,spot,False
REP/USDT,REP,USDT,binance,spot,False
LRC/BUSD,LRC,BUSD,binance,spot,False
LRC/USDT,LRC,USDT,binance,spot,False
IQ/BNB,IQ,BNB,binance,spot,False
IQ/BUSD,IQ,BUSD,binance,spot,False
PNT/BTC,PNT,BTC,binance,spot,False
PNT/USDT,PNT,USDT,binance,spot,False
BTC/GBP,BTC,GBP,binance,spot,False
ETH/GBP,ETH,GBP,binance,spot,False
XRP/GBP,XRP,GBP,binance,spot,False
BNB/GBP,BNB,GBP,binance,spot,False
GBP/BUSD,GBP,BUSD,binance,spot,False
DGB/BTC,DGB,BTC,binance,spot,False
DGB/BUSD,DGB,BUSD,binance,spot,False
BTC/UAH,BTC,UAH,binance,spot,False
USDT/UAH,USDT,UAH,binance,spot,True
COMP/BTC,COMP,BTC,binance,spot,False
COMP/BNB,COMP,BNB,binance,spot,False
COMP/BUSD,COMP,BUSD,binance,spot,False
COMP/USDT,COMP,USDT,binance,spot,True
BTC/BIDR,BTC,BIDR,binance,spot,False
ETH/BIDR,ETH,BIDR,binance,spot,False
BNB/BIDR,BNB,BIDR,binance,spot,False
BUSD/BIDR,BUSD,BIDR,binance,spot,False
USDT/BIDR,USDT,BIDR,binance,spot,False
BKRW/USDT,BKRW,USDT,binance,spot,False
BKRW/BUSD,BKRW,BUSD,binance,spot,False
SC/USDT,SC,USDT,binance,spot,True
ZEN/USDT,ZEN,USDT,binance,spot,True
SXP/BTC,SXP,BTC,binance,spot,False
SXP/BNB,SXP,BNB,binance,spot,False
SXP/BUSD,SXP,BUSD,binance,spot,False
SNX/BTC,SNX,BTC,binance,spot,False
SNX/BNB,SNX,BNB,binance,spot,False
SNX/BUSD,SNX,BUSD,binance,spot,False
SNX/USDT,SNX,USDT,binance,spot,True
ETHUP/USDT,ETHUP,USDT,binance,spot,False
ETHDOWN/USDT,ETHDOWN,USDT,binance,spot,False
ADAUP/USDT,ADAUP,USDT,binance,spot,False
ADADOWN/USDT,ADADOWN,USDT,binance,spot,False
LINKUP/USDT,LINKUP,USDT,binance,spot,False
LINKDOWN/USDT,LINKDOWN,USDT,binance,spot,False
VTHO/BNB,VTHO,BNB,binance,spot,False
VTHO/BUSD,VTHO,BUSD,binance,spot,False
VTHO/USDT,VTHO,USDT,binance,spot,True
DCR/BUSD,DCR,BUSD,binance,spot,False
DGB/USDT,DGB,USDT,binance,spot,True
GBP/USDT,GBP,USDT,binance,spot,False
STORJ/BUSD,STORJ,BUSD,binance,spot,False
SXP/USDT,SXP,USDT,binance,spot,False
IRIS/BNB,IRIS,BNB,binance,spot,False
IRIS/BTC,IRIS,BTC,binance,spot,False
IRIS/BUSD,IRIS,BUSD,binance,spot,False
MKR/BNB,MKR,BNB,binance,spot,False
MKR/BTC,MKR,BTC,binance,spot,False
MKR/USDT,MKR,USDT,binance,spot,False
MKR/BUSD,MKR,BUSD,binance,spot,False
DAI/BNB,DAI,BNB,binance,spot,False
DAI/BTC,DAI,BTC,binance,spot,False
DAI/USDT,DAI,USDT,binance,spot,False
DAI/BUSD,DAI,BUSD,binance,spot,False
RUNE/BNB,RUNE,BNB,binance,spot,False
RUNE/BTC,RUNE,BTC,binance,spot,True
RUNE/BUSD,RUNE,BUSD,binance,spot,False
MANA/BUSD,MANA,BUSD,binance,spot,False
DOGE/BUSD,DOGE,BUSD,binance,spot,False
LEND/BUSD,LEND,BUSD,binance,spot,False
ZRX/BUSD,ZRX,BUSD,binance,spot,False
DCR/USDT,DCR,USDT,binance,spot,True
STORJ/USDT,STORJ,USDT,binance,spot,True
XRP/BKRW,XRP,BKRW,binance,spot,False
ADA/BKRW,ADA,BKRW,binance,spot,False
BTC/AUD,BTC,AUD,binance,spot,False
ETH/AUD,ETH,AUD,binance,spot,False
AUD/BUSD,AUD,BUSD,binance,spot,False
FIO/BNB,FIO,BNB,binance,spot,False
FIO/BTC,FIO,BTC,binance,spot,False
FIO/BUSD,FIO,BUSD,binance,spot,False
BNBUP/USDT,BNBUP,USDT,binance,spot,False
BNBDOWN/USDT,BNBDOWN,USDT,binance,spot,False
XTZUP/USDT,XTZUP,USDT,binance,spot,False
XTZDOWN/USDT,XTZDOWN,USDT,binance,spot,False
AVA/BNB,AVA,BNB,binance,spot,False
AVA/BTC,AVA,BTC,binance,spot,True
AVA/BUSD,AVA,BUSD,binance,spot,False
USDT/BKRW,USDT,BKRW,binance,spot,False
BUSD/BKRW,BUSD,BKRW,binance,spot,False
IOTA/BUSD,IOTA,BUSD,binance,spot,False
MANA/USDT,MANA,USDT,binance,spot,True
XRP/AUD,XRP,AUD,binance,spot,False
BNB/AUD,BNB,AUD,binance,spot,False
AUD/USDT,AUD,USDT,binance,spot,False
BAL/BNB,BAL,BNB,binance,spot,False
BAL/BTC,BAL,BTC,binance,spot,False
BAL/BUSD,BAL,BUSD,binance,spot,False
YFI/BNB,YFI,BNB,binance,spot,False
YFI/BTC,YFI,BTC,binance,spot,False
YFI/BUSD,YFI,BUSD,binance,spot,False
YFI/USDT,YFI,USDT,binance,spot,True
BLZ/BUSD,BLZ,BUSD,binance,spot,False
KMD/BUSD,KMD,BUSD,binance,spot,False
BAL/USDT,BAL,USDT,binance,spot,False
BLZ/USDT,BLZ,USDT,binance,spot,False
IRIS/USDT,IRIS,USDT,binance,spot,False
KMD/USDT,KMD,USDT,binance,spot,False
BTC/DAI,BTC,DAI,binance,spot,True
ETH/DAI,ETH,DAI,binance,spot,True
BNB/DAI,BNB,DAI,binance,spot,False
USDT/DAI,USDT,DAI,binance,spot,True
BUSD/DAI,BUSD,DAI,binance,spot,False
JST/BNB,JST,BNB,binance,spot,False
JST/BTC,JST,BTC,binance,spot,True
JST/BUSD,JST,BUSD,binance,spot,False
JST/USDT,JST,USDT,binance,spot,True
SRM/BNB,SRM,BNB,binance,spot,False
SRM/BTC,SRM,BTC,binance,spot,False
SRM/BUSD,SRM,BUSD,binance,spot,False
SRM/USDT,SRM,USDT,binance,spot,False
ANT/BNB,ANT,BNB,binance,spot,False
ANT/BTC,ANT,BTC,binance,spot,False
ANT/BUSD,ANT,BUSD,binance,spot,False
ANT/USDT,ANT,USDT,binance,spot,False
CRV/BNB,CRV,BNB,binance,spot,False
CRV/BTC,CRV,BTC,binance,spot,True
CRV/BUSD,CRV,BUSD,binance,spot,False
CRV/USDT,CRV,USDT,binance,spot,True
SAND/BNB,SAND,BNB,binance,spot,False
SAND/BTC,SAND,BTC,binance,spot,False
SAND/USDT,SAND,USDT,binance,spot,True
SAND/BUSD,SAND,BUSD,binance,spot,False
OCEAN/BNB,OCEAN,BNB,binance,spot,False
OCEAN/BTC,OCEAN,BTC,binance,spot,False
OCEAN/BUSD,OCEAN,BUSD,binance,spot,False
OCEAN/USDT,OCEAN,USDT,binance,spot,False
NMR/BTC,NMR,BTC,binance,spot,False
NMR/BUSD,NMR,BUSD,binance,spot,False
NMR/USDT,NMR,USDT,binance,spot,True
DOT/BNB,DOT,BNB,binance,spot,True
DOT/BTC,DOT,BTC,binance,spot,True
DOT/BUSD,DOT,BUSD,binance,spot,False
DOT/USDT,DOT,USDT,binance,spot,True
LUNA/BNB,LUNA,BNB,binance,spot,False
LUNA/BTC,LUNA,BTC,binance,spot,False
LUNA/BUSD,LUNA,BUSD,binance,spot,False
LUNA/USDT,LUNA,USDT,binance,spot,True
IDEX/BTC,IDEX,BTC,binance,spot,False
IDEX/BUSD,IDEX,BUSD,binance,spot,False
RSR/BNB,RSR,BNB,binance,spot,False
RSR/BTC,RSR,BTC,binance,spot,False
RSR/BUSD,RSR,BUSD,binance,spot,False
RSR/USDT,RSR,USDT,binance,spot,True
PAXG/BNB,PAXG,BNB,binance,spot,False
PAXG/BTC,PAXG,BTC,binance,spot,True
PAXG/BUSD,PAXG,BUSD,binance,spot,False
PAXG/USDT,PAXG,USDT,binance,spot,True
WNXM/BNB,WNXM,BNB,binance,spot,False
WNXM/BTC,WNXM,BTC,binance,spot,False
WNXM/BUSD,WNXM,BUSD,binance,spot,False
WNXM/USDT,WNXM,USDT,binance,spot,False
TRB/BNB,TRB,BNB,binance,spot,False
TRB/BTC,TRB,BTC,binance,spot,False
TRB/BUSD,TRB,BUSD,binance,spot,False
TRB/USDT,TRB,USDT,binance,spot,True
ETH/NGN,ETH,NGN,binance,spot,False
DOT/BIDR,DOT,BIDR,binance,spot,False
LINK/AUD,LINK,AUD,binance,spot,False
SXP/AUD,SXP,AUD,binance,spot,False
BZRX/BNB,BZRX,BNB,binance,spot,False
BZRX/BTC,BZRX,BTC,binance,spot,False
BZRX/BUSD,BZRX,BUSD,binance,spot,False
BZRX/USDT,BZRX,USDT,binance,spot,False
WBTC/BTC,WBTC,BTC,binance,spot,True
WBTC/ETH,WBTC,ETH,binance,spot,True
SUSHI/BNB,SUSHI,BNB,binance,spot,False
SUSHI/BTC,SUSHI,BTC,binance,spot,False
SUSHI/BUSD,SUSHI,BUSD,binance,spot,False
SUSHI/USDT,SUSHI,USDT,binance,spot,True
YFII/BNB,YFII,BNB,binance,spot,False
YFII/BTC,YFII,BTC,binance,spot,False
YFII/BUSD,YFII,BUSD,binance,spot,False
YFII/USDT,YFII,USDT,binance,spot,False
KSM/BNB,KSM,BNB,binance,spot,False
KSM/BTC,KSM,BTC,binance,spot,False
KSM/BUSD,KSM,BUSD,binance,spot,False
KSM/USDT,KSM,USDT,binance,spot,True
EGLD/BNB,EGLD,BNB,binance,spot,False
EGLD/BTC,EGLD,BTC,binance,spot,True
EGLD/BUSD,EGLD,BUSD,binance,spot,False
EGLD/USDT,EGLD,USDT,binance,spot,True
DIA/BNB,DIA,BNB,binance,spot,False
DIA/BTC,DIA,BTC,binance,spot,False
DIA/BUSD,DIA,BUSD,binance,spot,False
DIA/USDT,DIA,USDT,binance,spot,True
RUNE/USDT,RUNE,USDT,binance,spot,True
FIO/USDT,FIO,USDT,binance,spot,True
UMA/BTC,UMA,BTC,binance,spot,False
UMA/USDT,UMA,USDT,binance,spot,True
EOSUP/USDT,EOSUP,USDT,binance,spot,False
EOSDOWN/USDT,EOSDOWN,USDT,binance,spot,False
TRXUP/USDT,TRXUP,USDT,binance,spot,False
TRXDOWN/USDT,TRXDOWN,USDT,binance,spot,False
XRPUP/USDT,XRPUP,USDT,binance,spot,False
XRPDOWN/USDT,XRPDOWN,USDT,binance,spot,False
DOTUP/USDT,DOTUP,USDT,binance,spot,False
DOTDOWN/USDT,DOTDOWN,USDT,binance,spot,False
SRM/BIDR,SRM,BIDR,binance,spot,False
ONE/BIDR,ONE,BIDR,binance,spot,False
LINK/TRY,LINK,TRY,binance,spot,True
USDT/NGN,USDT,NGN,binance,spot,False
BEL/BNB,BEL,BNB,binance,spot,False
BEL/BTC,BEL,BTC,binance,spot,False
BEL/BUSD,BEL,BUSD,binance,spot,False
BEL/USDT,BEL,USDT,binance,spot,True
WING/BNB,WING,BNB,binance,spot,False
WING/BTC,WING,BTC,binance,spot,False
SWRV/BNB,SWRV,BNB,binance,spot,False
SWRV/BUSD,SWRV,BUSD,binance,spot,False
WING/BUSD,WING,BUSD,binance,spot,False
WING/USDT,WING,USDT,binance,spot,False
LTCUP/USDT,LTCUP,USDT,binance,spot,False
LTCDOWN/USDT,LTCDOWN,USDT,binance,spot,False
LEND/BKRW,LEND,BKRW,binance,spot,False
SXP/EUR,SXP,EUR,binance,spot,False
CREAM/BNB,CREAM,BNB,binance,spot,False
CREAM/BUSD,CREAM,BUSD,binance,spot,False
UNI/BNB,UNI,BNB,binance,spot,False
UNI/BTC,UNI,BTC,binance,spot,True
UNI/BUSD,UNI,BUSD,binance,spot,False
UNI/USDT,UNI,USDT,binance,spot,True
NBS/BTC,NBS,BTC,binance,spot,False
NBS/USDT,NBS,USDT,binance,spot,False
OXT/BTC,OXT,BTC,binance,spot,False
OXT/USDT,OXT,USDT,binance,spot,True
SUN/BTC,SUN,BTC,binance,spot,False
SUN/USDT,SUN,USDT,binance,spot,True
AVAX/BNB,AVAX,BNB,binance,spot,False
AVAX/BTC,AVAX,BTC,binance,spot,True
AVAX/BUSD,AVAX,BUSD,binance,spot,False
AVAX/USDT,AVAX,USDT,binance,spot,True
HNT/BTC,HNT,BTC,binance,spot,False
HNT/USDT,HNT,USDT,binance,spot,False
BAKE/BNB,BAKE,BNB,binance,spot,False
BURGER/BNB,BURGER,BNB,binance,spot,False
SXP/BIDR,SXP,BIDR,binance,spot,False
LINK/BKRW,LINK,BKRW,binance,spot,False
FLM/BNB,FLM,BNB,binance,spot,False
FLM/BTC,FLM,BTC,binance,spot,False
FLM/BUSD,FLM,BUSD,binance,spot,False
FLM/USDT,FLM,USDT,binance,spot,False
SCRT/BTC,SCRT,BTC,binance,spot,False
SCRT/ETH,SCRT,ETH,binance,spot,False
CAKE/BNB,CAKE,BNB,binance,spot,True
CAKE/BUSD,CAKE,BUSD,binance,spot,False
SPARTA/BNB,SPARTA,BNB,binance,spot,False
UNIUP/USDT,UNIUP,USDT,binance,spot,False
UNIDOWN/USDT,UNIDOWN,USDT,binance,spot,False
ORN/BTC,ORN,BTC,binance,spot,False
ORN/USDT,ORN,USDT,binance,spot,False
TRX/NGN,TRX,NGN,binance,spot,False
SXP/TRY,SXP,TRY,binance,spot,False
UTK/BTC,UTK,BTC,binance,spot,False
UTK/USDT,UTK,USDT,binance,spot,True
XVS/BNB,XVS,BNB,binance,spot,True
XVS/BTC,XVS,BTC,binance,spot,True
XVS/BUSD,XVS,BUSD,binance,spot,False
XVS/USDT,XVS,USDT,binance,spot,True
ALPHA/BNB,ALPHA,BNB,binance,spot,False
ALPHA/BTC,ALPHA,BTC,binance,spot,False
ALPHA/BUSD,ALPHA,BUSD,binance,spot,False
ALPHA/USDT,ALPHA,USDT,binance,spot,False
VIDT/BTC,VIDT,BTC,binance,spot,False
VIDT/BUSD,VIDT,BUSD,binance,spot,False
AAVE/BNB,AAVE,BNB,binance,spot,False
BTC/BRL,BTC,BRL,binance,spot,True
USDT/BRL,USDT,BRL,binance,spot,True
AAVE/BTC,AAVE,BTC,binance,spot,True
AAVE/ETH,AAVE,ETH,binance,spot,True
AAVE/BUSD,AAVE,BUSD,binance,spot,False
AAVE/USDT,AAVE,USDT,binance,spot,True
AAVE/BKRW,AAVE,BKRW,binance,spot,False
NEAR/BNB,NEAR,BNB,binance,spot,False
NEAR/BTC,NEAR,BTC,binance,spot,True
NEAR/BUSD,NEAR,BUSD,binance,spot,False
NEAR/USDT,NEAR,USDT,binance,spot,True
SXPUP/USDT,SXPUP,USDT,binance,spot,False
SXPDOWN/USDT,SXPDOWN,USDT,binance,spot,False
DOT/BKRW,DOT,BKRW,binance,spot,False
SXP/GBP,SXP,GBP,binance,spot,False
FIL/BNB,FIL,BNB,binance,spot,False
FIL/BTC,FIL,BTC,binance,spot,True
FIL/BUSD,FIL,BUSD,binance,spot,False
FIL/USDT,FIL,USDT,binance,spot,True
FILUP/USDT,FILUP,USDT,binance,spot,False
FILDOWN/USDT,FILDOWN,USDT,binance,spot,False
YFIUP/USDT,YFIUP,USDT,binance,spot,False
YFIDOWN/USDT,YFIDOWN,USDT,binance,spot,False
INJ/BNB,INJ,BNB,binance,spot,False
INJ/BTC,INJ,BTC,binance,spot,True
